,Links
306,https://www.msnbc.com/transcripts/transcript-11th-hour-brian-williams-4-13-21-n1264031
307,https://www.msnbc.com/transcripts/transcript-last-word-lawrence-o-donnell-4-13-21-n1264030
308,https://www.msnbc.com/transcripts/transcript-rachel-maddow-show-4-13-21-n1264028
309,https://www.msnbc.com/transcripts/transcript-all-chris-hayes-4-13-21-n1264023
310,https://www.msnbc.com/transcripts/transcript-reidout-4-13-21-n1264021
311,https://www.msnbc.com/transcripts/transcript-beat-ari-melber-4-13-21-n1264019
312,https://www.msnbc.com/rachel-maddow-show/maddowblog/tuesday-s-mini-report-4-13-21-n1263987
313,https://www.msnbc.com/rachel-maddow-show/maddowblog/ending-longest-war-biden-withdraw-troops-afghanistan-n1263971
314,https://www.msnbc.com/rachel-maddow-show/maddowblog/senate-gop-trio-target-major-league-baseball-s-antitrust-exemption-n1263946
315,https://www.msnbc.com/rachel-maddow-show/maddowblog/monday-s-campaign-round-4-12-21-n1263941
316,https://www.msnbc.com/rachel-maddow-show/maddowblog/gop-s-road-becoming-working-class-party-has-many-potholes-n1263933
317,https://www.msnbc.com/rachel-maddow-show/maddowblog/new-evidence-shines-light-right-wing-extremist-threat-n1263923
318,https://www.msnbc.com/rachel-maddow-show/maddowblog/why-it-matters-donors-rewarded-hawley-s-anti-election-efforts-n1263917
319,https://www.msnbc.com/rachel-maddow-show/maddowblog/cornyn-aims-low-latest-question-about-biden-s-presidency-n1263914
320,https://www.msnbc.com/rachel-maddow-show/maddowblog/why-gop-will-ignore-biden-s-outstretched-hand-infrastructure-n1263909
321,https://www.msnbc.com/opinion/what-killed-george-floyd-chauvin-trial-prosecution-having-trouble-answering-n1263890
322,https://www.msnbc.com/opinion/police-keep-creating-black-corpses-we-are-being-crushed-under-n1263881
323,https://www.msnbc.com/transcripts/transcript-11th-hour-brian-williams-4-12-21-n1263907
324,https://www.msnbc.com/transcripts/transcript-last-word-lawrence-o-donnell-4-12-21-n1263905
325,https://www.msnbc.com/transcripts/transcript-rachel-maddow-show-4-12-21-n1263902
326,https://www.msnbc.com/transcripts/transcript-all-chris-hayes-4-12-21-n1263901
327,https://www.msnbc.com/transcripts/transcript-reidout-4-12-21-n1263900
328,https://www.msnbc.com/transcripts/transcript-beat-ari-melber-4-12-21-n1263899
329,https://www.msnbc.com/rachel-maddow-show/maddowblog/monday-s-mini-report-4-12-21-n1263877
330,https://www.msnbc.com/know-your-value/how-cartoonist-fought-her-dream-draw-new-yorker-made-it-n1263655
331,https://www.msnbc.com/know-your-value/bobbi-brown-ginni-rometty-more-share-their-best-advice-next-n1263861
332,https://www.msnbc.com/opinion/trump-s-out-office-his-supreme-court-appointees-are-here-n1263813
333,https://www.msnbc.com/rachel-maddow-show/maddowblog/republicans-invent-new-award-give-it-trump-despite-his-tantrum-n1263856
334,https://www.msnbc.com/rachel-maddow-show/maddowblog/monday-s-campaign-round-4-12-21-n1263842
335,https://www.msnbc.com/rachel-maddow-show/maddowblog/polls-show-broad-support-tax-hikes-wealthy-big-corporations-n1263833
336,https://www.msnbc.com/rachel-maddow-show/maddowblog/why-we-re-stuck-so-many-trump-acolytes-government-posts-n1263822
337,https://www.msnbc.com/rachel-maddow-show/maddowblog/asked-about-political-terrorists-gop-boehner-names-names-n1263811
338,https://www.msnbc.com/rachel-maddow-show/maddowblog/why-trump-s-latest-tantrum-targeting-his-own-party-matters-n1263809
339,https://www.msnbc.com/rachel-maddow-show/maddowblog/supreme-court-s-conservatives-keep-undermining-covid-restrictions-n1263800
340,https://www.msnbc.com/opinion/corporate-taxes-can-t-stay-low-while-america-crumbles-n1263736
341,https://www.msnbc.com/know-your-value/leveling-how-read-room-organizational-psychologist-keesha-boyd-n1263697
342,https://www.msnbc.com/opinion/trump-loving-white-women-are-protecting-matt-gaetz-history-tells-n1263725
343,https://www.msnbc.com/opinion/covid-vaccine-hesitancy-among-men-its-own-public-health-issue-n1263694
344,https://www.msnbc.com/transcripts/transcript-11th-hour-brian-williams-4-9-21-n1263802
345,https://www.msnbc.com/transcripts/transcript-last-word-lawrence-o-donnell-4-9-21-n1263801
346,https://www.msnbc.com/transcripts/transcript-rachel-maddow-show-4-9-21-n1263799
347,https://www.msnbc.com/transcripts/transcript-all-chris-hayes-4-9-21-n1263797
348,https://www.msnbc.com/transcripts/transcript-reidout-4-9-21-n1263794
349,https://www.msnbc.com/transcripts/transcript-beat-ari-melber-4-9-21-n1263792
350,https://www.msnbc.com/know-your-value/journalist-brooke-baldwin-wants-women-act-their-collective-power-here-n1263665
351,https://www.msnbc.com/the-week-with-joshua-johnson/week-special-report-re-imagining-america-s-gun-laws-n1263687
352,https://www.msnbc.com/rachel-maddow-show/maddowblog/friday-s-mini-report-4-9-21-n1263690
353,https://www.msnbc.com/podcast/transcript-chauvin-trial-weight-bearing-witness-n1263692
354,https://www.msnbc.com/opinion/khloe-kardashian-s-untouched-photo-freakout-shatters-her-body-positivity-n1263654
355,https://www.msnbc.com/rachel-maddow-show/maddowblog/house-ethics-committee-launches-investigation-matt-gaetz-n1263686
356,https://www.msnbc.com/rachel-maddow-show/maddowblog/one-thing-makes-trump-s-rubio-endorsement-remarkable-n1263662
357,https://www.msnbc.com/opinion/biden-s-covid-vaccine-plan-leaves-out-america-s-jails-n1263637
358,https://www.msnbc.com/rachel-maddow-show/maddowblog/biden-creates-commission-examine-reforming-supreme-court-n1263648
359,https://www.msnbc.com/rachel-maddow-show/maddowblog/friday-s-campaign-round-4-9-21-n1263643
360,https://www.msnbc.com/rachel-maddow-show/maddowblog/after-jan-6-halt-corporate-money-starts-reaching-gop-again-n1263639
361,https://www.msnbc.com/rachel-maddow-show/maddowblog/why-house-republicans-plan-fight-climate-change-matters-n1263623
362,https://www.msnbc.com/know-your-value/kyv-s-reboot-your-career-camp-how-expand-your-pipeline-n1263620
363,https://www.msnbc.com/know-your-value/janine-driver-how-shed-100-pounds-grief-clutter-n1263435
364,https://www.msnbc.com/rachel-maddow-show/maddowblog/gop-reps-ease-gun-restrictions-several-states-following-shootings-n1263615
365,https://www.msnbc.com/rachel-maddow-show/maddowblog/trump-org-executive-s-family-takes-key-role-investigation-n1263612
366,https://www.msnbc.com/rachel-maddow-show/maddowblog/matt-gaetz-under-new-pressure-resign-following-new-revelations-n1263608
367,https://www.msnbc.com/opinion/u-s-can-t-keep-hoarding-covid-19-vaccines-world-n1263581
368,https://www.msnbc.com/opinion/how-trump-s-election-scam-still-making-him-money-n1263566
369,https://www.msnbc.com/transcripts/transcript-11th-hour-brian-williams-4-8-21-n1263606
370,https://www.msnbc.com/transcripts/transcript-last-word-lawrence-o-donnell-4-8-21-n1263604
371,https://www.msnbc.com/transcripts/transcript-rachel-maddow-show-4-8-21-n1263602
372,https://www.msnbc.com/transcripts/transcript-all-chris-hayes-4-8-21-n1263600
373,https://www.msnbc.com/transcripts/transcript-reidout-4-8-21-n1263599
374,https://www.msnbc.com/transcripts/transcript-beat-ari-melber-4-8-21-n1263598
375,https://www.msnbc.com/rachel-maddow-show/maddowblog/thursday-s-mini-report-4-8-21-n1263548
376,https://www.msnbc.com/rachel-maddow-show/maddowblog/combat-gun-violence-one-biden-s-new-moves-stands-out-n1263541
377,https://www.msnbc.com/rachel-maddow-show/maddowblog/lawyer-i-am-sure-matt-gaetz-not-feeling-very-comfortable-n1263533
378,https://www.msnbc.com/opinion/how-derek-chauvin-s-trial-shows-things-can-fact-change-n1263431
379,https://www.msnbc.com/know-your-value/wwe-s-stephanie-mcmahon-women-belong-any-room-they-want-n1263462
380,https://www.msnbc.com/rachel-maddow-show/maddowblog/members-team-trump-run-new-problem-finding-jobs-n1263492
381,https://www.msnbc.com/rachel-maddow-show/maddowblog/thursday-s-campaign-round-4-8-21-n1263476
382,https://www.msnbc.com/rachel-maddow-show/maddowblog/leading-georgia-republican-concedes-voting-law-based-lie-n1263465
383,https://www.msnbc.com/rachel-maddow-show/maddowblog/biggest-flaw-gop-s-case-against-iran-nuclear-deal-n1263449
384,https://www.msnbc.com/podcast/chauvin-trial-weight-bearing-witness-n1263379
385,https://www.msnbc.com/rachel-maddow-show/maddowblog/why-new-aca-open-enrollment-totals-matter-n1263432
386,https://www.msnbc.com/rachel-maddow-show/maddowblog/matt-gaetz-s-travel-bahamas-draws-investigators-scrutiny-n1263430
387,https://www.msnbc.com/rachel-maddow-show/maddowblog/it-s-not-just-trump-house-gop-turns-devious-fundraising-n1263421
388,https://www.msnbc.com/opinion/why-arkansas-s-anti-trans-rights-law-isn-t-just-n1263391
389,https://www.msnbc.com/transcripts/transcript-11th-hour-brian-williams-4-7-21-n1263428
390,https://www.msnbc.com/transcripts/transcript-last-word-lawrence-o-donnell-4-7-21-n1263427
391,https://www.msnbc.com/transcripts/transcript-rachel-maddow-show-4-7-21-n1263426
392,https://www.msnbc.com/transcripts/transcript-all-chris-hayes-4-7-21-n1263425
393,https://www.msnbc.com/transcripts/transcript-reidout-4-7-21-n1263424
394,https://www.msnbc.com/transcripts/transcript-beat-ari-melber-4-7-21-n1263422
395,https://www.msnbc.com/rachel-maddow-show/maddowblog/wednesday-s-mini-report-4-7-21-n1263373
396,https://www.msnbc.com/know-your-value/here-s-how-achieve-better-workplace-equity-women-color-n1263342
397,https://www.msnbc.com/rachel-maddow-show/maddowblog/four-years-later-senate-dems-see-filibusters-far-differently-n1263351
398,https://www.msnbc.com/opinion/why-mlb-s-all-star-game-move-absolutely-should-make-n1263327
399,https://www.msnbc.com/know-your-value/not-done-yet-author-bonnie-marcus-how-women-over-50-n1263328
400,https://www.msnbc.com/rachel-maddow-show/maddowblog/trump-blasts-georgia-s-new-voting-law-wrong-reason-n1263334
401,https://www.msnbc.com/rachel-maddow-show/maddowblog/wednesday-s-campaign-round-4-7-21-n1263330
402,https://www.msnbc.com/rachel-maddow-show/maddowblog/key-detail-corporate-tax-debate-gop-s-cut-didn-t-n1263321
403,https://www.msnbc.com/rachel-maddow-show/maddowblog/marjorie-taylor-greene-s-antics-prove-be-surprisingly-lucrative-n1263305
404,https://www.msnbc.com/rachel-maddow-show/maddowblog/national-poll-shows-spike-voters-identifying-democrats-n1263297
405,https://www.msnbc.com/rachel-maddow-show/maddowblog/mcconnell-wants-corporations-shut-keep-sending-money-n1263291
406,https://www.msnbc.com/rachel-maddow-show/maddowblog/matt-gaetz-fundraises-scandal-new-details-emerge-n1263286
407,https://www.msnbc.com/opinion/how-infowars-host-alex-jones-pushed-first-amendment-its-limit-n1263135
408,https://www.msnbc.com/opinion/why-conservatives-are-wrong-say-broadband-access-isn-t-infrastructure-n1263253
409,https://www.msnbc.com/transcripts/transcript-11th-hour-brian-williams-4-6-21-n1263284
410,https://www.msnbc.com/transcripts/transcript-last-word-lawrence-o-donnell-4-6-21-n1263283
411,https://www.msnbc.com/transcripts/transcript-rachel-maddow-show-4-6-21-n1263282
412,https://www.msnbc.com/transcripts/transcript-all-chris-hayes-4-6-21-n1263280
413,https://www.msnbc.com/transcripts/transcript-reidout-4-6-21-n1263277
414,https://www.msnbc.com/transcripts/transcript-beat-ari-melber-4-6-21-n1263276
415,https://www.msnbc.com/rachel-maddow-show/maddowblog/tuesday-s-mini-report-4-6-21-n1263219
416,https://www.msnbc.com/opinion/pro-trump-whites-afraid-being-replaced-attacked-capitol-s-race-n1263216
417,https://www.msnbc.com/know-your-value/why-women-are-critical-covid-19-vaccine-distribution-acceptance-n1263186
418,https://www.msnbc.com/rachel-maddow-show/maddowblog/glaring-flaw-gop-s-new-talking-point-georgia-voting-n1263188
419,https://www.msnbc.com/rachel-maddow-show/maddowblog/filibuster-s-future-arizona-s-sinema-makes-flawed-case-n1263172
420,https://www.msnbc.com/rachel-maddow-show/maddowblog/tuesday-s-campaign-round-4-6-21-n1263165
421,https://www.msnbc.com/rachel-maddow-show/maddowblog/number-sports-drawing-republicans-ire-keeps-growing-n1263161
422,https://www.msnbc.com/rachel-maddow-show/maddowblog/three-months-after-capitol-attack-too-many-gop-get-riot-n1263153
423,https://www.msnbc.com/rachel-maddow-show/maddowblog/mcconnell-demands-corporate-silence-gop-voter-suppression-efforts-n1263141
424,https://www.msnbc.com/rachel-maddow-show/maddowblog/why-it-matters-schumer-got-procedural-news-he-wanted-hear-n1263137
425,https://www.msnbc.com/rachel-maddow-show/maddowblog/facing-campaign-scam-allegations-trump-s-response-has-big-flaw-n1263131
426,https://www.msnbc.com/opinion/gop-wants-cancel-coca-cola-keep-corporate-taxes-low-n1263110
427,https://www.msnbc.com/transcripts/transcript-11th-hour-brian-williams-4-5-21-n1263128
428,https://www.msnbc.com/transcripts/transcript-last-word-lawrence-o-donnell-4-5-21-n1263127
429,https://www.msnbc.com/transcripts/transcript-rachel-maddow-show-4-5-21-n1263126
430,https://www.msnbc.com/transcripts/transcript-all-chris-hayes-4-5-21-n1263125
431,https://www.msnbc.com/transcripts/transcript-reidout-4-5-21-n1263124
432,https://www.msnbc.com/transcripts/transcript-beat-ari-melber-4-5-21-n1263123
433,https://www.msnbc.com/rachel-maddow-show/maddowblog/monday-s-mini-report-4-5-21-n1263093
434,https://www.msnbc.com/opinion/georgia-s-election-law-has-pros-cons-biden-needs-keep-n1263072
435,https://www.msnbc.com/know-your-value/preparing-post-pandemic-life-doctor-s-guide-n1262699
436,https://www.msnbc.com/know-your-value/silent-no-more-model-minority-finally-speaking-out-says-cultique-n1262847
437,https://www.msnbc.com/rachel-maddow-show/maddowblog/many-corporate-giants-once-again-paid-no-federal-income-taxes-n1263068
438,https://www.msnbc.com/rachel-maddow-show/maddowblog/monday-s-campaign-round-4-5-21-n1263058
439,https://www.msnbc.com/rachel-maddow-show/maddowblog/gop-tries-oppose-biden-s-plan-without-opposing-infrastructure-n1263042
440,https://www.msnbc.com/rachel-maddow-show/maddowblog/will-gaetz-s-gop-critics-drop-their-anonymity-call-his-n1263034
441,https://www.msnbc.com/rachel-maddow-show/maddowblog/why-some-georgia-republicans-are-removing-coke-their-offices-n1263026
442,https://www.msnbc.com/rachel-maddow-show/maddowblog/mcconnell-picks-wrong-fight-questions-biden-s-mandate-n1263025
443,https://www.msnbc.com/rachel-maddow-show/maddowblog/new-evidence-exposes-trump-s-audacious-campaign-finance-scam-n1263001
444,https://www.msnbc.com/rachel-maddow-show/maddowblog/gop-targets-major-league-baseball-following-all-star-game-move-n1262998
445,https://www.msnbc.com/opinion/biden-s-iran-nuclear-diplomacy-needs-fix-trump-s-mistakes-n1263000
446,https://www.msnbc.com/opinion/biden-s-first-11-federal-judge-nominees-highlight-highly-nuanced-n1262956
447,https://www.msnbc.com/opinion/matt-gaetz-s-alleged-treatment-women-lines-his-frat-boy-n1262939
448,https://www.msnbc.com/transcripts/transcript-11th-hour-brian-williams-4-2-21-n1263022
449,https://www.msnbc.com/transcripts/transcript-last-word-lawrence-o-donnell-4-2-21-n1263021
450,https://www.msnbc.com/transcripts/transcript-rachel-maddow-show-4-2-21-n1263020
451,https://www.msnbc.com/transcripts/transcript-all-chris-hayes-4-2-21-n1263019
452,https://www.msnbc.com/transcripts/transcript-reidout-4-2-21-n1263018
453,https://www.msnbc.com/transcripts/transcript-beat-ari-melber-4-2-21-n1263017
454,https://www.msnbc.com/rachel-maddow-show/maddowblog/friday-s-mini-report-4-2-21-n1262945
455,https://www.msnbc.com/know-your-value/leading-pandemic-how-paula-kerger-s-focus-education-steered-pbs-n1262940
456,https://www.msnbc.com/opinion/scotus-says-facebook-can-keep-sending-you-those-robotexts-n1262924
457,https://www.msnbc.com/podcast/transcript-daughters-martin-luther-king-jr-malcolm-x-inheriting-legacy-n1262937
458,https://www.msnbc.com/rachel-maddow-show/maddowblog/free-speak-his-mind-boehner-says-some-gop-reps-were-n1262913
459,https://www.msnbc.com/rachel-maddow-show/maddowblog/friday-s-campaign-round-4-2-21-n1262905
460,https://www.msnbc.com/rachel-maddow-show/maddowblog/billions-aca-benefits-become-available-thanks-relief-package-n1262899
461,https://www.msnbc.com/rachel-maddow-show/maddowblog/mcconnell-s-partisan-vow-infrastructure-bill-has-silver-lining-n1262898
462,https://www.msnbc.com/rachel-maddow-show/maddowblog/business-leaders-back-voting-rights-will-gop-retaliate-n1262892
463,https://www.msnbc.com/rachel-maddow-show/maddowblog/job-growth-soared-march-exceeding-optimistic-expectations-n1262888
464,https://www.msnbc.com/rachel-maddow-show/maddowblog/allegations-against-gop-s-matt-gaetz-become-even-more-serious-n1262880
465,https://www.msnbc.com/opinion/new-york-s-marijuana-law-can-finally-reverse-drug-war-n1262836
